trajectory_ID	taxon	abundance	time	type
3	Clostridium-difficile	3637.0514	52.9	simulation
3	Clostridium-difficile	3646.5453	53	simulation
3	Clostridium-difficile	3656.064	53.1	simulation
3	Clostridium-difficile	3665.6076	53.2	simulation
3	Clostridium-difficile	3675.176	53.3	simulation
3	Clostridium-difficile	3684.7695	53.4	simulation
3	Clostridium-difficile	3694.3879	53.5	simulation
3	Clostridium-difficile	3704.0315	53.6	simulation
3	Clostridium-difficile	3713.7002	53.7	simulation
3	Clostridium-difficile	3723.3942	53.8	simulation
3	Clostridium-difficile	3733.1135	53.9	simulation
3	Clostridium-difficile	3742.8581	54	simulation
3	Clostridium-difficile	3752.6282	54.1	simulation
3	Clostridium-difficile	3762.4238	54.2	simulation
3	Clostridium-difficile	3772.2449	54.3	simulation
3	Clostridium-difficile	3782.0917	54.4	simulation
3	Clostridium-difficile	3791.9642	54.5	simulation
3	Clostridium-difficile	3801.8624	54.6	simulation
3	Clostridium-difficile	3811.7865	54.7	simulation
3	Clostridium-difficile	3821.7365	54.8	simulation
3	Clostridium-difficile	3831.7124	54.9	simulation
3	Clostridium-difficile	3841.7144	55	simulation
3	Clostridium-difficile	3851.7425	55.1	simulation
3	Clostridium-difficile	3861.7968	55.2	simulation
3	Clostridium-difficile	3871.8773	55.3	simulation
3	Clostridium-difficile	3881.9841	55.4	simulation
3	Clostridium-difficile	3892.1172	55.5	simulation
3	Clostridium-difficile	3902.2769	55.6	simulation
3	Clostridium-difficile	3912.463	55.7	simulation
3	Clostridium-difficile	3922.6757	55.8	simulation
3	Clostridium-difficile	3932.6744	55.9	simulation
3	Clostridium-difficile	3942.9388	56	simulation
3	Proteus-mirabilis	255	30	simulation
3	Proteus-mirabilis	258.6184	30.1	simulation
3	Proteus-mirabilis	262.2869	30.2	simulation
3	Proteus-mirabilis	266.0072	30.3	simulation
3	Proteus-mirabilis	269.7794	30.4	simulation
3	Proteus-mirabilis	273.6035	30.5	simulation
3	Proteus-mirabilis	277.4801	30.6	simulation
3	Proteus-mirabilis	281.4083	30.7	simulation
3	Proteus-mirabilis	285.3909	30.8	simulation
3	Proteus-mirabilis	289.4262	30.9	simulation
3	Proteus-mirabilis	293.5189	31	simulation
3	Proteus-mirabilis	297.6731	31.1	simulation
3	Proteus-mirabilis	301.8843	31.2	simulation
3	Proteus-mirabilis	306.1545	31.3	simulation
3	Proteus-mirabilis	310.4851	31.4	simulation
3	Proteus-mirabilis	314.8741	31.5	simulation
3	Proteus-mirabilis	319.3232	31.6	simulation
3	Proteus-mirabilis	323.8372	31.7	simulation
3	Proteus-mirabilis	328.4159	31.8	simulation
3	Proteus-mirabilis	333.0612	31.9	simulation
3	Proteus-mirabilis	337.7706	32	simulation
3	Proteus-mirabilis	342.5462	32.1	simulation
3	Proteus-mirabilis	347.3889	32.2	simulation
3	Proteus-mirabilis	352.2961	32.3	simulation
3	Proteus-mirabilis	357.2755	32.4	simulation
3	Proteus-mirabilis	362.3263	32.5	simulation
3	Proteus-mirabilis	367.4518	32.6	simulation
3	Proteus-mirabilis	372.6487	32.7	simulation
3	Proteus-mirabilis	377.9173	32.8	simulation
3	Proteus-mirabilis	383.2583	32.9	simulation
3	Proteus-mirabilis	388.6718	33	simulation
3	Proteus-mirabilis	394.1658	33.1	simulation
3	Proteus-mirabilis	399.7382	33.2	simulation
3	Proteus-mirabilis	405.3894	33.3	simulation
3	Proteus-mirabilis	411.1226	33.4	simulation
3	Proteus-mirabilis	416.9375	33.5	simulation
3	Proteus-mirabilis	422.8346	33.6	simulation
3	Proteus-mirabilis	428.8143	33.7	simulation
3	Proteus-mirabilis	434.876	33.8	simulation
3	Proteus-mirabilis	441.0228	33.9	simulation
3	Proteus-mirabilis	447.2576	34	simulation
3	Proteus-mirabilis	453.5808	34.1	simulation
3	Proteus-mirabilis	459.9923	34.2	simulation
3	Proteus-mirabilis	466.495	34.3	simulation
3	Proteus-mirabilis	473.0903	34.4	simulation
3	Proteus-mirabilis	479.7789	34.5	simulation
3	Proteus-mirabilis	486.5618	34.6	simulation
3	Proteus-mirabilis	493.4369	34.7	simulation
3	Proteus-mirabilis	500.4057	34.8	simulation
3	Proteus-mirabilis	507.4784	34.9	simulation
3	Proteus-mirabilis	514.6549	35	simulation
3	Proteus-mirabilis	521.9338	35.1	simulation
3	Proteus-mirabilis	529.3133	35.2	simulation
3	Proteus-mirabilis	536.7984	35.3	simulation
3	Proteus-mirabilis	544.3913	35.4	simulation
3	Proteus-mirabilis	552.091	35.5	simulation
3	Proteus-mirabilis	559.8971	35.6	simulation
3	Proteus-mirabilis	567.8099	35.7	simulation
3	Proteus-mirabilis	575.8331	35.8	simulation
3	Proteus-mirabilis	583.9696	35.9	simulation
3	Proteus-mirabilis	592.224	36	simulation
3	Proteus-mirabilis	600.5971	36.1	simulation
3	Proteus-mirabilis	609.0884	36.2	simulation
3	Proteus-mirabilis	617.6996	36.3	simulation
3	Proteus-mirabilis	626.4249	36.4	simulation
3	Proteus-mirabilis	635.277	36.5	simulation
3	Proteus-mirabilis	644.2513	36.6	simulation
3	Proteus-mirabilis	653.3622	36.7	simulation
3	Proteus-mirabilis	662.598	36.8	simulation
3	Proteus-mirabilis	671.9623	36.9	simulation
3	Proteus-mirabilis	681.4638	37	simulation
3	Proteus-mirabilis	691.096	37.1	simulation
3	Proteus-mirabilis	700.8649	37.2	simulation
3	Proteus-mirabilis	710.7732	37.3	simulation
3	Proteus-mirabilis	720.8215	37.4	simulation
3	Proteus-mirabilis	731.0116	37.5	simulation
3	Proteus-mirabilis	741.3454	37.6	simulation
3	Proteus-mirabilis	751.8248	37.7	simulation
3	Proteus-mirabilis	762.4516	37.8	simulation
3	Proteus-mirabilis	773.2281	37.9	simulation
3	Proteus-mirabilis	784.1562	38	simulation
3	Proteus-mirabilis	795.2368	38.1	simulation
3	Proteus-mirabilis	806.464	38.2	simulation
3	Proteus-mirabilis	817.8504	38.3	simulation
3	Proteus-mirabilis	829.4077	38.4	simulation
3	Proteus-mirabilis	841.1303	38.5	simulation
3	Proteus-mirabilis	853.0184	38.6	simulation
3	Proteus-mirabilis	865.0791	38.7	simulation
3	Proteus-mirabilis	877.3122	38.8	simulation
3	Proteus-mirabilis	889.7177	38.9	simulation
3	Proteus-mirabilis	902.2975	39	simulation
3	Proteus-mirabilis	915.05	39.1	simulation
3	Proteus-mirabilis	927.9825	39.2	simulation
3	Proteus-mirabilis	941.0974	39.3	simulation
3	Proteus-mirabilis	954.3973	39.4	simulation
3	Proteus-mirabilis	967.8847	39.5	simulation
3	Proteus-mirabilis	981.5621	39.6	simulation
3	Proteus-mirabilis	995.4322	39.7	simulation
3	Proteus-mirabilis	1009.4901	39.8	simulation
3	Proteus-mirabilis	1023.745	39.9	simulation
3	Proteus-mirabilis	1038.1981	40	simulation
3	Proteus-mirabilis	1052.8627	40.1	simulation
3	Proteus-mirabilis	1067.7408	40.2	simulation
3	Proteus-mirabilis	1082.829	40.3	simulation
3	Proteus-mirabilis	1098.1341	40.4	simulation
3	Proteus-mirabilis	1113.6607	40.5	simulation
3	Proteus-mirabilis	1129.4061	40.6	simulation
3	Proteus-mirabilis	1145.3732	40.7	simulation
3	Proteus-mirabilis	1161.5648	40.8	simulation
3	Proteus-mirabilis	1177.9837	40.9	simulation
3	Proteus-mirabilis	1194.6328	41	simulation
3	Proteus-mirabilis	1211.5149	41.1	simulation
3	Proteus-mirabilis	1228.6329	41.2	simulation
3	Proteus-mirabilis	1245.9905	41.3	simulation
3	Proteus-mirabilis	1263.5925	41.4	simulation
3	Proteus-mirabilis	1281.4403	41.5	simulation
3	Proteus-mirabilis	1299.537	41.6	simulation
3	Proteus-mirabilis	1317.8851	41.7	simulation
3	Proteus-mirabilis	1336.4878	41.8	simulation
3	Proteus-mirabilis	1355.364	41.9	simulation
3	Proteus-mirabilis	1374.5153	42	simulation
3	Proteus-mirabilis	1393.937	42.1	simulation
3	Proteus-mirabilis	1413.6328	42.2	simulation
3	Proteus-mirabilis	1433.6077	42.3	simulation
3	Proteus-mirabilis	1453.8688	42.4	simulation
3	Proteus-mirabilis	1474.4159	42.5	simulation
3	Proteus-mirabilis	1495.2528	42.6	simulation
3	Proteus-mirabilis	1516.3835	42.7	simulation
3	Proteus-mirabilis	1537.8121	42.8	simulation
3	Proteus-mirabilis	1559.5425	42.9	simulation
3	Proteus-mirabilis	1581.5788	43	simulation
3	Proteus-mirabilis	1603.926	43.1	simulation
3	Proteus-mirabilis	1626.5888	43.2	simulation
3	Proteus-mirabilis	1649.5706	43.3	simulation
3	Proteus-mirabilis	1672.8758	43.4	simulation
3	Proteus-mirabilis	1696.5087	43.5	simulation
3	Proteus-mirabilis	1720.4737	43.6	simulation
3	Proteus-mirabilis	1744.7753	43.7	simulation
3	Proteus-mirabilis	1769.418	43.8	simulation
3	Proteus-mirabilis	1794.4063	43.9	simulation
3	Proteus-mirabilis	1819.7557	44	simulation
3	Proteus-mirabilis	1845.4635	44.1	simulation
3	Proteus-mirabilis	1871.5332	44.2	simulation
3	Proteus-mirabilis	1897.9744	44.3	simulation
3	Proteus-mirabilis	1924.7922	44.4	simulation
3	Proteus-mirabilis	1951.9889	44.5	simulation
3	Proteus-mirabilis	1979.5699	44.6	simulation
3	Proteus-mirabilis	2007.5405	44.7	simulation
3	Proteus-mirabilis	2035.9061	44.8	simulation
3	Proteus-mirabilis	2064.6721	44.9	simulation
3	Proteus-mirabilis	2093.8441	45	simulation
3	Proteus-mirabilis	2123.4276	45.1	simulation
3	Proteus-mirabilis	2153.4283	45.2	simulation
3	Proteus-mirabilis	2183.8518	45.3	simulation
3	Proteus-mirabilis	2214.7039	45.4	simulation
3	Proteus-mirabilis	2245.9853	45.5	simulation
3	Proteus-mirabilis	2277.7051	45.6	simulation
3	Proteus-mirabilis	2309.87	45.7	simulation
3	Proteus-mirabilis	2342.4917	45.8	simulation
3	Proteus-mirabilis	2375.5723	45.9	simulation
3	Proteus-mirabilis	2409.1176	46	simulation
3	Proteus-mirabilis	2443.1337	46.1	simulation
3	Proteus-mirabilis	2477.6271	46.2	simulation
3	Proteus-mirabilis	2512.604	46.3	simulation
3	Proteus-mirabilis	2548.0735	46.4	simulation
3	Proteus-mirabilis	2584.068	46.5	simulation
3	Proteus-mirabilis	2620.5706	46.6	simulation
3	Proteus-mirabilis	2657.5881	46.7	simulation
3	Proteus-mirabilis	2695.1277	46.8	simulation
3	Proteus-mirabilis	2733.1964	46.9	simulation
3	Proteus-mirabilis	2771.8014	47	simulation
3	Proteus-mirabilis	2810.95	47.1	simulation
3	Proteus-mirabilis	2850.6514	47.2	simulation
3	Proteus-mirabilis	2890.9202	47.3	simulation
3	Proteus-mirabilis	2931.757	47.4	simulation
3	Proteus-mirabilis	2973.1696	47.5	simulation
3	Proteus-mirabilis	3015.1657	47.6	simulation
3	Proteus-mirabilis	3057.7533	47.7	simulation
3	Proteus-mirabilis	3100.9404	47.8	simulation
3	Proteus-mirabilis	3144.7427	47.9	simulation
3	Proteus-mirabilis	3189.1676	48	simulation
3	Proteus-mirabilis	3234.2227	48.1	simulation
3	Proteus-mirabilis	3279.9135	48.2	simulation
3	Proteus-mirabilis	3326.2487	48.3	simulation
3	Proteus-mirabilis	3373.2371	48.4	simulation
3	Proteus-mirabilis	3420.8877	48.5	simulation
3	Proteus-mirabilis	3469.2095	48.6	simulation
3	Proteus-mirabilis	3518.2115	48.7	simulation
3	Proteus-mirabilis	3567.903	48.8	simulation
3	Proteus-mirabilis	3618.2933	48.9	simulation
3	Proteus-mirabilis	3669.4011	49	simulation
3	Proteus-mirabilis	3721.2365	49.1	simulation
3	Proteus-mirabilis	3773.8029	49.2	simulation
3	Proteus-mirabilis	3827.1103	49.3	simulation
3	Proteus-mirabilis	3881.1734	49.4	simulation
3	Proteus-mirabilis	3936.0026	49.5	simulation
3	Proteus-mirabilis	3991.6056	49.6	simulation
3	Proteus-mirabilis	4047.9931	49.7	simulation
3	Proteus-mirabilis	4105.176	49.8	simulation
3	Proteus-mirabilis	4163.1651	49.9	simulation
3	Proteus-mirabilis	4221.9714	50	simulation
3	Proteus-mirabilis	4281.6062	50.1	simulation
3	Proteus-mirabilis	4342.0806	50.2	simulation
3	Proteus-mirabilis	4403.4059	50.3	simulation
3	Proteus-mirabilis	4465.5938	50.4	simulation
3	Proteus-mirabilis	4528.6557	50.5	simulation
3	Proteus-mirabilis	4592.6035	50.6	simulation
3	Proteus-mirabilis	4657.4488	50.7	simulation
3	Proteus-mirabilis	4723.2333	50.8	simulation
3	Proteus-mirabilis	4789.95	50.9	simulation
3	Proteus-mirabilis	4857.6087	51	simulation
3	Proteus-mirabilis	4926.2224	51.1	simulation
3	Proteus-mirabilis	4995.8042	51.2	simulation
3	Proteus-mirabilis	5066.3675	51.3	simulation
3	Proteus-mirabilis	5137.9258	51.4	simulation
3	Proteus-mirabilis	5210.4928	51.5	simulation
3	Proteus-mirabilis	5284.0821	51.6	simulation
3	Proteus-mirabilis	5358.7078	51.7	simulation
3	Proteus-mirabilis	5434.3818	51.8	simulation
3	Proteus-mirabilis	5511.1167	51.9	simulation
3	Proteus-mirabilis	5588.9306	52	simulation
3	Proteus-mirabilis	5667.8379	52.1	simulation
3	Proteus-mirabilis	5747.865	52.2	simulation
3	Proteus-mirabilis	5829.0187	52.3	simulation
3	Proteus-mirabilis	5911.3136	52.4	simulation
3	Proteus-mirabilis	5994.7652	52.5	simulation
3	Proteus-mirabilis	6079.3889	52.6	simulation
3	Proteus-mirabilis	6165.2004	52.7	simulation
3	Proteus-mirabilis	6252.2157	52.8	simulation
3	Proteus-mirabilis	6340.4508	52.9	simulation
3	Proteus-mirabilis	6429.9218	53	simulation
3	Proteus-mirabilis	6520.5943	53.1	simulation
3	Proteus-mirabilis	6612.6454	53.2	simulation
3	Proteus-mirabilis	6706.0125	53.3	simulation
3	Proteus-mirabilis	6800.6976	53.4	simulation
3	Proteus-mirabilis	6896.7188	53.5	simulation
3	Proteus-mirabilis	6994.0942	53.6	simulation
3	Proteus-mirabilis	7092.8422	53.7	simulation
3	Proteus-mirabilis	7192.9816	53.8	simulation
3	Proteus-mirabilis	7294.5309	53.9	simulation
3	Proteus-mirabilis	7397.5093	54	simulation
3	Proteus-mirabilis	7501.9358	54.1	simulation
3	Proteus-mirabilis	7607.8298	54.2	simulation
3	Proteus-mirabilis	7715.2108	54.3	simulation
3	Proteus-mirabilis	7824.0985	54.4	simulation
3	Proteus-mirabilis	7934.5129	54.5	simulation
3	Proteus-mirabilis	8046.4739	54.6	simulation
3	Proteus-mirabilis	8160.0019	54.7	simulation
3	Proteus-mirabilis	8275.1173	54.8	simulation
3	Proteus-mirabilis	8391.8407	54.9	simulation
3	Proteus-mirabilis	8510.1931	55	simulation
3	Proteus-mirabilis	8630.1953	55.1	simulation
3	Proteus-mirabilis	8751.8685	55.2	simulation
3	Proteus-mirabilis	8875.2342	55.3	simulation
3	Proteus-mirabilis	9000.3309	55.4	simulation
3	Proteus-mirabilis	9127.1971	55.5	simulation
3	Proteus-mirabilis	9255.8457	55.6	simulation
3	Proteus-mirabilis	9386.3042	55.7	simulation
3	Proteus-mirabilis	9518.6007	55.8	simulation
3	Proteus-mirabilis	9652.7639	55.9	simulation
3	Proteus-mirabilis	9788.8233	56	simulation
3	Clostridium-scindens	260	30	simulation
3	Clostridium-scindens	264.2306	30.1	simulation
3	Clostridium-scindens	268.5284	30.2	simulation
3	Clostridium-scindens	272.8958	30.3	simulation
3	Clostridium-scindens	277.3341	30.4	simulation
3	Clostridium-scindens	281.8425	30.5	simulation
3	Clostridium-scindens	286.4208	30.6	simulation
3	Clostridium-scindens	291.0701	30.7	simulation
3	Clostridium-scindens	295.7896	30.8	simulation
3	Clostridium-scindens	300.5802	30.9	simulation
3	Clostridium-scindens	305.4603	31	simulation
3	Clostridium-scindens	310.42	31.1	simulation
3	Clostridium-scindens	315.4583	31.2	simulation
3	Clostridium-scindens	320.5701	31.3	simulation
3	Clostridium-scindens	325.763	31.4	simulation
3	Clostridium-scindens	331.0376	31.5	simulation
3	Clostridium-scindens	336.4023	31.6	simulation
3	Clostridium-scindens	341.8625	31.7	simulation
3	Clostridium-scindens	347.406	31.8	simulation
3	Clostridium-scindens	353.0333	31.9	simulation
3	Clostridium-scindens	358.7564	32	simulation
3	Clostridium-scindens	364.5645	32.1	simulation
3	Clostridium-scindens	370.4658	32.2	simulation
3	Clostridium-scindens	376.478	32.3	simulation
3	Clostridium-scindens	382.5798	32.4	simulation
3	Clostridium-scindens	388.7814	32.5	simulation
3	Clostridium-scindens	395.0822	32.6	simulation
3	Clostridium-scindens	401.4811	32.7	simulation
3	Clostridium-scindens	407.9732	32.8	simulation
3	Clostridium-scindens	414.5903	32.9	simulation
3	Clostridium-scindens	421.315	33	simulation
3	Clostridium-scindens	428.1489	33.1	simulation
3	Clostridium-scindens	435.0934	33.2	simulation
3	Clostridium-scindens	442.1474	33.3	simulation
3	Clostridium-scindens	449.3142	33.4	simulation
3	Clostridium-scindens	456.5959	33.5	simulation
3	Clostridium-scindens	463.9941	33.6	simulation
3	Clostridium-scindens	471.5102	33.7	simulation
3	Clostridium-scindens	479.1521	33.8	simulation
3	Clostridium-scindens	486.9187	33.9	simulation
3	Clostridium-scindens	494.81	34	simulation
3	Clostridium-scindens	502.8275	34.1	simulation
3	Clostridium-scindens	510.9729	34.2	simulation
3	Clostridium-scindens	519.2441	34.3	simulation
3	Clostridium-scindens	527.6551	34.4	simulation
3	Clostridium-scindens	536.2171	34.5	simulation
3	Clostridium-scindens	544.912	34.6	simulation
3	Clostridium-scindens	553.7456	34.7	simulation
3	Clostridium-scindens	562.7205	34.8	simulation
3	Clostridium-scindens	571.8387	34.9	simulation
3	Clostridium-scindens	581.102	35	simulation
3	Clostridium-scindens	590.5203	35.1	simulation
3	Clostridium-scindens	600.0943	35.2	simulation
3	Clostridium-scindens	609.8218	35.3	simulation
3	Clostridium-scindens	619.7051	35.4	simulation
3	Clostridium-scindens	629.7462	35.5	simulation
3	Clostridium-scindens	639.9471	35.6	simulation
3	Clostridium-scindens	650.3099	35.7	simulation
3	Clostridium-scindens	660.8367	35.8	simulation
3	Clostridium-scindens	671.5295	35.9	simulation
3	Clostridium-scindens	682.4101	36	simulation
3	Clostridium-scindens	693.4691	36.1	simulation
3	Clostridium-scindens	704.7051	36.2	simulation
3	Clostridium-scindens	716.1204	36.3	simulation
3	Clostridium-scindens	727.7259	36.4	simulation
3	Clostridium-scindens	739.5253	36.5	simulation
3	Clostridium-scindens	751.5147	36.6	simulation
3	Clostridium-scindens	763.6968	36.7	simulation
3	Clostridium-scindens	776.0742	36.8	simulation
3	Clostridium-scindens	788.6494	36.9	simulation
3	Clostridium-scindens	801.425	37	simulation
3	Clostridium-scindens	814.4036	37.1	simulation
3	Clostridium-scindens	827.5878	37.2	simulation
3	Clostridium-scindens	840.9803	37.3	simulation
3	Clostridium-scindens	854.5835	37.4	simulation
3	Clostridium-scindens	868.4052	37.5	simulation
3	Clostridium-scindens	882.4707	37.6	simulation
3	Clostridium-scindens	896.7694	37.7	simulation
3	Clostridium-scindens	911.3093	37.8	simulation
3	Clostridium-scindens	926.0843	37.9	simulation
3	Clostridium-scindens	941.0976	38	simulation
3	Clostridium-scindens	956.3525	38.1	simulation
3	Clostridium-scindens	971.8524	38.2	simulation
3	Clostridium-scindens	987.6003	38.3	simulation
3	Clostridium-scindens	1003.5997	38.4	simulation
3	Clostridium-scindens	1019.8537	38.5	simulation
3	Clostridium-scindens	1036.3656	38.6	simulation
3	Clostridium-scindens	1053.1388	38.7	simulation
3	Clostridium-scindens	1070.1764	38.8	simulation
3	Clostridium-scindens	1087.4818	38.9	simulation
3	Clostridium-scindens	1105.0644	39	simulation
3	Clostridium-scindens	1122.9568	39.1	simulation
3	Clostridium-scindens	1141.1564	39.2	simulation
3	Clostridium-scindens	1159.6506	39.3	simulation
3	Clostridium-scindens	1178.4437	39.4	simulation
3	Clostridium-scindens	1197.5403	39.5	simulation
3	Clostridium-scindens	1216.9446	39.6	simulation
3	Clostridium-scindens	1236.6612	39.7	simulation
3	Clostridium-scindens	1256.6944	39.8	simulation
3	Clostridium-scindens	1277.0489	39.9	simulation
3	Clostridium-scindens	1297.729	40	simulation
3	Clostridium-scindens	1318.7394	40.1	simulation
3	Clostridium-scindens	1340.0847	40.2	simulation
3	Clostridium-scindens	1361.7694	40.3	simulation
3	Clostridium-scindens	1383.7982	40.4	simulation
3	Clostridium-scindens	1406.1758	40.5	simulation
3	Clostridium-scindens	1428.9094	40.6	simulation
3	Clostridium-scindens	1452.046	40.7	simulation
3	Clostridium-scindens	1475.5618	40.8	simulation
3	Clostridium-scindens	1499.458	40.9	simulation
3	Clostridium-scindens	1523.7405	41	simulation
3	Clostridium-scindens	1548.4154	41.1	simulation
3	Clostridium-scindens	1573.4888	41.2	simulation
3	Clostridium-scindens	1598.9669	41.3	simulation
3	Clostridium-scindens	1624.8558	41.4	simulation
3	Clostridium-scindens	1651.162	41.5	simulation
3	Clostridium-scindens	1677.8918	41.6	simulation
3	Clostridium-scindens	1705.0517	41.7	simulation
3	Clostridium-scindens	1732.6483	41.8	simulation
3	Clostridium-scindens	1760.688	41.9	simulation
3	Clostridium-scindens	1789.1777	42	simulation
3	Clostridium-scindens	1818.124	42.1	simulation
3	Clostridium-scindens	1847.5359	42.2	simulation
3	Clostridium-scindens	1877.4295	42.3	simulation
3	Clostridium-scindens	1907.8034	42.4	simulation
3	Clostridium-scindens	1938.6657	42.5	simulation
3	Clostridium-scindens	1970.0303	42.6	simulation
3	Clostridium-scindens	2001.9205	42.7	simulation
3	Clostridium-scindens	2034.3263	42.8	simulation
3	Clostridium-scindens	2067.2556	42.9	simulation
3	Clostridium-scindens	2100.7168	43	simulation
3	Clostridium-scindens	2134.7179	43.1	simulation
3	Clostridium-scindens	2169.2675	43.2	simulation
3	Clostridium-scindens	2204.3739	43.3	simulation
3	Clostridium-scindens	2240.0458	43.4	simulation
3	Clostridium-scindens	2276.2917	43.5	simulation
3	Clostridium-scindens	2313.1205	43.6	simulation
3	Clostridium-scindens	2350.5409	43.7	simulation
3	Clostridium-scindens	2388.5634	43.8	simulation
3	Clostridium-scindens	2427.2103	43.9	simulation
3	Clostridium-scindens	2466.4796	44	simulation
3	Clostridium-scindens	2506.3808	44.1	simulation
3	Clostridium-scindens	2546.9238	44.2	simulation
3	Clostridium-scindens	2588.1182	44.3	simulation
3	Clostridium-scindens	2629.974	44.4	simulation
3	Clostridium-scindens	2672.5013	44.5	simulation
3	Clostridium-scindens	2715.7323	44.6	simulation
3	Clostridium-scindens	2759.6744	44.7	simulation
3	Clostridium-scindens	2804.3259	44.8	simulation
3	Clostridium-scindens	2849.6979	44.9	simulation
3	Clostridium-scindens	2895.8013	45	simulation
3	Clostridium-scindens	2942.6477	45.1	simulation
3	Clostridium-scindens	2990.2483	45.2	simulation
3	Clostridium-scindens	3038.6147	45.3	simulation
3	Clostridium-scindens	3087.7587	45.4	simulation
3	Clostridium-scindens	3137.7125	45.5	simulation
3	Clostridium-scindens	3188.4721	45.6	simulation
3	Clostridium-scindens	3240.0501	45.7	simulation
3	Clostridium-scindens	3292.4591	45.8	simulation
3	Clostridium-scindens	3345.7119	45.9	simulation
3	Clostridium-scindens	3399.8214	46	simulation
3	Clostridium-scindens	3454.8007	46.1	simulation
3	Clostridium-scindens	3510.663	46.2	simulation
3	Clostridium-scindens	3567.4218	46.3	simulation
3	Clostridium-scindens	3625.0906	46.4	simulation
3	Clostridium-scindens	3683.6829	46.5	simulation
3	Clostridium-scindens	3743.261	46.6	simulation
3	Clostridium-scindens	3803.8	46.7	simulation
3	Clostridium-scindens	3865.3143	46.8	simulation
3	Clostridium-scindens	3927.8189	46.9	simulation
3	Clostridium-scindens	3991.3289	47	simulation
3	Clostridium-scindens	4055.8845	47.1	simulation
3	Clostridium-scindens	4121.4842	47.2	simulation
3	Clostridium-scindens	4188.1425	47.3	simulation
3	Clostridium-scindens	4255.8759	47.4	simulation
3	Clostridium-scindens	4324.7011	47.5	simulation
3	Clostridium-scindens	4394.6348	47.6	simulation
3	Clostridium-scindens	4465.6942	47.7	simulation
3	Clostridium-scindens	4537.8964	47.8	simulation
3	Clostridium-scindens	4611.2589	47.9	simulation
3	Clostridium-scindens	4685.7736	48	simulation
3	Clostridium-scindens	4761.4687	48.1	simulation
3	Clostridium-scindens	4838.3724	48.2	simulation
3	Clostridium-scindens	4916.5027	48.3	simulation
3	Clostridium-scindens	4995.8776	48.4	simulation
3	Clostridium-scindens	5076.5654	48.5	simulation
3	Clostridium-scindens	5158.6265	48.6	simulation
3	Clostridium-scindens	5242.0127	48.7	simulation
3	Clostridium-scindens	5326.7445	48.8	simulation
3	Clostridium-scindens	5412.8429	48.9	simulation
3	Clostridium-scindens	5500.3292	49	simulation
3	Clostridium-scindens	5589.2248	49.1	simulation
3	Clostridium-scindens	5679.5514	49.2	simulation
3	Clostridium-scindens	5771.3308	49.3	simulation
3	Clostridium-scindens	5864.5854	49.4	simulation
3	Clostridium-scindens	5959.3375	49.5	simulation
3	Clostridium-scindens	6055.6098	49.6	simulation
3	Clostridium-scindens	6153.4252	49.7	simulation
3	Clostridium-scindens	6252.8069	49.8	simulation
3	Clostridium-scindens	6353.7782	49.9	simulation
3	Clostridium-scindens	6456.3628	50	simulation
3	Clostridium-scindens	6560.5845	50.1	simulation
3	Clostridium-scindens	6666.4676	50.2	simulation
3	Clostridium-scindens	6774.1167	50.3	simulation
3	Clostridium-scindens	6883.4913	50.4	simulation
3	Clostridium-scindens	6994.7559	50.5	simulation
3	Clostridium-scindens	7107.8481	50.6	simulation
3	Clostridium-scindens	7222.7672	50.7	simulation
3	Clostridium-scindens	7339.5419	50.8	simulation
3	Clostridium-scindens	7458.2009	50.9	simulation
3	Clostridium-scindens	7578.7735	51	simulation
3	Clostridium-scindens	7701.2894	51.1	simulation
3	Clostridium-scindens	7825.7784	51.2	simulation
3	Clostridium-scindens	7952.2706	51.3	simulation
3	Clostridium-scindens	8080.7968	51.4	simulation
3	Clostridium-scindens	8211.3878	51.5	simulation
3	Clostridium-scindens	8344.0749	51.6	simulation
3	Clostridium-scindens	8478.8896	51.7	simulation
3	Clostridium-scindens	8615.8638	51.8	simulation
3	Clostridium-scindens	8755.0298	51.9	simulation
3	Clostridium-scindens	8896.4201	52	simulation
3	Clostridium-scindens	9040.0678	52.1	simulation
3	Clostridium-scindens	9186.0059	52.2	simulation
3	Clostridium-scindens	9334.2682	52.3	simulation
3	Clostridium-scindens	9484.9601	52.4	simulation
3	Clostridium-scindens	9638.3414	52.5	simulation
3	Clostridium-scindens	9794.2055	52.6	simulation
3	Clostridium-scindens	9952.5909	52.7	simulation
3	Clostridium-scindens	10113.5367	52.8	simulation
3	Clostridium-scindens	10277.0826	52.9	simulation
3	Clostridium-scindens	10443.2655	53	simulation
3	Clostridium-scindens	10610.9453	53.1	simulation
3	Clostridium-scindens	10781.2767	53.2	simulation
3	Clostridium-scindens	10954.2985	53.3	simulation
3	Clostridium-scindens	11130.0503	53.4	simulation
3	Clostridium-scindens	11309.775	53.5	simulation
3	Clostridium-scindens	11492.7829	53.6	simulation
3	Clostridium-scindens	11678.7327	53.7	simulation
3	Clostridium-scindens	11866.2446	53.8	simulation
3	Clostridium-scindens	12056.3982	53.9	simulation
3	Clostridium-scindens	12249.5328	54	simulation
3	Clostridium-scindens	12445.6909	54.1	simulation
3	Clostridium-scindens	12646.1586	54.2	simulation
3	Clostridium-scindens	12850.3896	54.3	simulation
3	Clostridium-scindens	13057.8688	54.4	simulation
3	Clostridium-scindens	13268.643	54.5	simulation
3	Clostridium-scindens	13482.7593	54.6	simulation
3	Clostridium-scindens	13700.2651	54.7	simulation
